#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Players,Playtime (Median),Developer(s),Publisher(s),Genre
954,Flamel's miracle（弗拉梅尔的奇迹）,"Apr 4, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Weixi Studio,Weixi Studio,Visual Novel
956,Companion,"Mar 31, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Narrator,Sekai Project,Visual Novel
957,PacaPlus,"Mar 30, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),PacoProject,Sekai Project,Visual Novel
958,Battleship Bishojo,"Mar 29, 2017",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Silver Cow Studio,Silver Cow Studio,Visual Novel
961,Theory of Fear,"Mar 28, 2017",$6.29,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ANASTASI SUKHONOSOVA,ANASTASI SUKHONOSOVA,Visual Novel
964,Final Theosis,"Mar 24, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ODBear Studios,ODBear Studios,Visual Novel
965,Ninja Avenger Dragon Blade,"Mar 17, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Meow Studios,Meow Studios,Visual Novel
970,Bunny Bounce,"Mar 10, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dharker Studios,Dharker Studios,Visual Novel
972,A Foretold Affair,"Mar 10, 2017",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),GB Patch Games,GB Patch Games,Visual Novel
974,Fix Me Fix You,"Mar 8, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sapphire Dragon Productions,Sapphire Dragon Productions,Visual Novel
975,Revenant Saga,"Mar 1, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Exe Create Inc.,KEMCO,Visual Novel
976,ChronoClock,"Feb 28, 2017",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Purple Software,Sekai Project,Visual Novel
977,The Shadows of Pygmalion,"Feb 24, 2017",$34.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),propeller,MangaGamer,Visual Novel
980,"You, With Me - A Kinetic Novel","Feb 23, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Afterthought Studios,Afterthought Studios,Visual Novel
981,Beauty Bounce,"Feb 22, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dharker Studios,Dharker Studios,Visual Novel
983,the 9th day:第九日,"Feb 16, 2017",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lingtan Studio,Lingtan Studio,Visual Novel
984,PROTOThYPE _ a love story,"Feb 14, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Monkeys Tales Studio,Monkeys Tales Studio,Visual Novel
986,When Our Journey Ends - A Visual Novel,"Jan 30, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Afterthought Studios,Afterthought Studios,Visual Novel
987,Animal Lover,"Feb 14, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Trainwreck Studios,Trainwreck Studios,Visual Novel
988,The Barbarian and the Subterranean Caves,"Feb 9, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NLB project,NLB project,Visual Novel
989,SoulSet,"Dec 17, 2016",$16.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NoBreadStudio,NoBreadStudio,Visual Novel
992,Koi Musubi,"Aug 28, 2016",$10.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Narrator,Narrator,Visual Novel
994,Tears Revolude,"Jan 29, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),WorldWideSoftware,KEMCO,Visual Novel
997,Seinarukana -The Spirit of Eternity Sword 2-,"Jan 26, 2017",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Xuse,JAST USA,Visual Novel
999,Wojdan - وجدان,"Jan 1, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),نقش الضوء,نقش الضوء,Visual Novel
1000,Da Capo 3 R,"Jan 20, 2017",$39.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Circus,MangaGamer,Visual Novel
1001,Queen Of Thieves,"Jan 20, 2017",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winter Wolves,Winter Wolves,Visual Novel
1002,Unhack 2,"Jan 12, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),InvertMouse,InvertMouse,Visual Novel
1004,Never Forget Me,"Jan 10, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winter Wolves,Winter Wolves,Visual Novel
1005,Lily's Day Off,"Jan 6, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kyuppin,Kyuppin,Visual Novel
1006,Thing-in-Itself,"Jan 5, 2017",$2.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Party for Introverts,Party for Introverts,Visual Novel
1007,Azkend 2: The World Beneath,"Mar 14, 2012",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),10tons Ltd,10tons Ltd,Visual Novel
1009,Celestial Crossing,"Dec 30, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Touwaku Studio,Touwaku Studio,Visual Novel
1010,Blind Love,"Jun 28, 2015",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Michaela Laws,Michaela Laws,Visual Novel
1011,REVIVAL RESET,"Dec 22, 2016",$16.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),rakusomoku,rakusomoku,Visual Novel
1013,Jewel bits,"Dec 21, 2016",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Mysia Games,Mysia Games,Visual Novel
1014,Sorry. (Entschuldigung) ~ A Psychological Horror Visual Novel,"Dec 20, 2016",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NeoNight,NeoNight,Visual Novel
1017,The Melody of Grisaia,"Dec 15, 2016",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
1019,Natural - Beyond Nature -,"Dec 12, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zeiva Inc,Zeiva Inc,Visual Novel
1020,Himawari - The Sunflower -,"Dec 9, 2016",$34.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),blank-note & Frontwing,MangaGamer,Visual Novel
1021,Pawn,"Dec 9, 2016",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ODBear Studios,ODBear Studios,Visual Novel
1023,Void & Nothingness,"Dec 3, 2016",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Milan Kazarka, Jeroen van Oosten",Vysoko Anime Production,Visual Novel
1024,Publisher Tycoon,"Nov 28, 2016",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),14Dimension Enterprise,14Dimension Enterprise,Visual Novel
1026,"Love, Guitars, and the Nashville Skyline","Nov 22, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cosmillica,Sekai Project,Visual Novel
1029,Time Tenshi 2: Special Edition,"Nov 21, 2016",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Silver Cow Studio,Silver Cow Studio,Visual Novel
1034,Azurea Juncture,"Nov 1, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Rimebelle Express,Rimebelle Express,Visual Novel
1035,Culina: Hands in the Kitchen,"Nov 11, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lakeview Interactive LLC,Lakeview Interactive LLC,Visual Novel
1041,The Stargazers,"Nov 4, 2016",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lupiesoft,MangaGamer,Visual Novel
1042,Interfectorem,"Nov 4, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Girls Make Games, The Team Who Must Not Be Named, LearnDistrict, Inc.","Girls Make Games, LearnDistrict, Inc.",Visual Novel
1043,Anime Studio Simulator,"Nov 2, 2016",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Visualnoveler,Visualnoveler,Visual Novel
1045,MYTH - Steam Edition,"Oct 28, 2016",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Circletempo,MangaGamer,Visual Novel
1047,A dragon girl looks up at the endless sky,"Oct 27, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),DebonosuWorks Inc.,DebonosuWorks Inc.,Visual Novel
1048,Ne no Kami: The Two Princess Knights of Kyoto,"Oct 26, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kuro Irodoru Yomiji,Sekai Project,Visual Novel
1052,Wild Romance,"Oct 19, 2016",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Norn,Sticky Rice Games,Visual Novel
1053,The Whisperer in Darkness,"Oct 18, 2016",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NQNStudios,NQNStudios,Visual Novel
1054,Rose of Winter,"Oct 17, 2016",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pillow Fight,Pillow Fight,Visual Novel
1055,Kisaragi no Hougyoku,"Jan 30, 2010",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Waiting for you guys, Infinitemangastudios",Infinitemangastudios,Visual Novel
1056,Higurashi When They Cry Hou - Ch.4 Himatsubushi,"Oct 13, 2016",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),07th Expansion,MangaGamer,Visual Novel
1058,Suppressed,"Oct 12, 2016",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Angela He,Angela He,Visual Novel
1062,Secrets of Me,"Oct 4, 2016",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dogenzaka Lab,Dogenzaka Lab,Visual Novel
1064,It Comes Around - A Kinetic Novel,"Sep 29, 2016",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Glass of Water Studios,Afterthought Studios,Visual Novel
1066,Dead End Junction,"Sep 23, 2016",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),773,Culture Select,Visual Novel
1069,Heirs And Graces,"Jul 27, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winter Wolves,Winter Wolves,Visual Novel
1070,This World Unknown,"Sep 2, 2016",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ebi-hime,ebi-hime,Visual Novel
1071,BRG's Alice in Wonderland Visual Novel,"Sep 1, 2016",$5,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Brave Rock Games,Brave Rock Games,Visual Novel
1072,The Multidimensional Underwear Drawer,"Aug 31, 2016",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),KamiyaSoft,BirchTreeGames,Visual Novel
1073,SHINRAI - Broken Beyond Despair,"Aug 26, 2016",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gosatsu Visual Novels,Gosatsu Visual Novels,Visual Novel
1074,Sakura Shrine Girls,"Aug 26, 2016",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winged Cloud,Winged Cloud,Visual Novel
1076,Maraiyum: Rise of the Setting Sun,"Aug 1, 2015",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Humdrum Software LLC,Humdrum Software LLC,Visual Novel
1077,Mugen Souls Z,"Aug 25, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Idea Factory,Ghostlight LTD,Visual Novel
1079,Cat President ~A More Purrfect Union~,"Aug 23, 2016",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Oh, a Rock! Studios","Oh, a Rock! Studios",Visual Novel
1080,Backstage Pass,"Aug 22, 2016",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),sakevisual,sakevisual,Visual Novel
1081,Dangerous Relationship,"Aug 23, 2016",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dogenzaka Lab,Dogenzaka Lab,Visual Novel
1083,Vision of Aurora Borealis,"Aug 22, 2016",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Purin Productions,Purin Productions,Visual Novel
1084,Requiescence,"Aug 22, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Argent Games,Argent Games,Visual Novel
1085,Wish -tale of the sixteenth night of lunar month-,"Aug 19, 2016",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Migiha,Culture Select,Visual Novel
1087,PANIC at Multiverse High!,"Aug 17, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),DoubleBear Productions,DoubleBear Productions,Visual Novel
1089,My Butler,"Aug 14, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dogenzaka Lab,Dogenzaka Lab,Visual Novel
1092,XBlaze Lost: Memories,"Aug 10, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Arc System Works,Aksys Games,Visual Novel
1094,Of Love And Sorrow,"Aug 8, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Niels Bauer Games,Niels Bauer Games,Visual Novel
1095,Office lovers,"Aug 7, 2016",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dogenzaka Lab,Dogenzaka Lab,Visual Novel
1099,Supipara - Chapter 1 Spring Has Come!,"Jul 29, 2016",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),minori,MangaGamer,Visual Novel
1100,Detective Hank and the Golden Sneeze,"Jul 29, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Obsessive Science Games,Obsessive Science Games,Visual Novel
1104,Emily: Displaced,"Jul 26, 2016",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Bossa Studios,War Child Gaming,Visual Novel
1105,Con Amore,"Nov 28, 2015",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Team Taju,Wronghut,Visual Novel
1106,Just Deserts,"Jul 25, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vifth Floor,Sekai Project,Visual Novel
1108,The Afterglow of Grisaia,"Jul 19, 2016",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
1110,Echoes of the Fey: The Fox's Trail,"Jul 12, 2016",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Woodsy Studio,Woodsy Studio,Visual Novel
1112,Leviathan: the Cargo — Ongoing series,"Jul 7, 2016",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lostwood,Lostwood,Visual Novel
1114,Nurse Love Addiction,"Jul 8, 2016",$39.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),KOGADO STUDIO,KOMODO,Visual Novel
1116,Killing Time at Lightspeed: Enhanced Edition,"Jul 5, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gritfish,Green Stripe Snake,Visual Novel
1118,Anicon - Animal Complex - Cat's Path,"Jul 2, 2016",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zeiva Inc,Zeiva Inc,Visual Novel
1119,神明的一天世界(God's One Day World),"Jul 1, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),灰烬天国,灰烬天国,Visual Novel
1122,Errant Heart,"Jun 30, 2016",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pseudome Studios LLC,Pseudome Studios LLC,Visual Novel
1124,The Labyrinth of Grisaia,"Jun 22, 2016",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
1126,My Little Kitties,"Jun 21, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),COSEN,Sekai Project,Visual Novel
1127,The Orchard of Stray Sheep,"Jun 20, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Namaage,Sekai Project,Visual Novel
1131,Summer Fling,"Jun 16, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dharker Studios,Dharker Studios,Visual Novel
1134,Time Tenshi 2,"Jun 14, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Silver Cow Studio,Silver Cow Studio,Visual Novel
1136,One Small Fire At A Time,"Jun 10, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kidalang,Culture Select,Visual Novel
1141,シルヴァリオ ヴェンデッタ-Verse of Orpheus-,"Jun 3, 2016",$64.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),light,ARES Inc.,Visual Novel
1144,SLG Remix,"Jun 1, 2016",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),1812 Productions (PC Port),1812 Productions,Visual Novel
1145,PataNoir,"Jun 1, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Simon Christiansen,SiChris Productions,Visual Novel
1148,Detective Hunt - Crownston City PD,"May 22, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),pixepob,pixepob,Visual Novel
1149,A Little Lily Princess,"May 19, 2016",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hanabira,Hanako Games,Visual Novel
1152,My Secret Pets!,"May 10, 2016",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dogenzaka Lab,Dogenzaka Lab,Visual Novel
1154,Sinful Eden,"May 9, 2016",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dualhaze,Dualhaze,Visual Novel
1155,Malus Code,"May 6, 2016",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"M2 Co.,LTD",Dogenzaka Lab,Visual Novel
1160,Selenon Rising,"Apr 29, 2016",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fastermind Games,Fastermind Games,Visual Novel
1161,Aselia the Eternal -The Spirit of Eternity Sword-,"Nov 3, 2011",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Xuse,JAST USA,Visual Novel
1164,C14 Dating,"Apr 27, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winter Wolves,Winter Wolves,Visual Novel
1165,Drusilla Dreams,"Apr 22, 2016",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Seraphim Creations,Seraphim Creations,Visual Novel
1168,Andromedum,"Apr 15, 2016",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Imbanova Entertainment Inc.,Imbanova Entertainment Inc.,Visual Novel
1169,Gahkthun of the Golden Lightning Steam Edition,"Apr 15, 2016",$39.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Liar-soft,MangaGamer,Visual Novel
1172,XorceD - Sashiro's Laedrum,"Apr 14, 2016",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Xorcerox,Xorcerox,Visual Novel
1174,Pub Encounter,"Apr 13, 2016",$17.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dogenzaka Lab,Dogenzaka Lab,Visual Novel
1177,Campus Notes - forget me not.,"Apr 6, 2016",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),4th cluster,Dogenzaka Lab,Visual Novel
1180,Tokyo Babel,"Mar 31, 2016",$34.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),propeller,MangaGamer,Visual Novel
1183,Solstice,"Mar 23, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MoaCube,MoaCube,Visual Novel
1186,"Don't Die Dateless, Dummy!","Mar 21, 2016",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),cupholder,cupholder,Visual Novel
1187,Rising Angels: Hope,"Mar 18, 2016",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),IDHAS Studios,Sekai Project,Visual Novel
1191,Planet Stronghold: Colonial Defense,"Jan 15, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winter Wolves,Winter Wolves,Visual Novel
1192,Mind Zero,"Mar 8, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"ACQUIRE Corp., Zerodiv",Aksys Games,Visual Novel
1196,XBlaze Code: Embryo,"Mar 1, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Arc System Works,Aksys Games,Visual Novel
1197,ATOM GRRRL!!,"Mar 1, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cosmillica,Sekai Project,Visual Novel
1200,Burokku Girls,"Feb 17, 2016",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Silver Cow Studio,Silver Cow Studio,Visual Novel
1202,We Know the Devil,"Feb 15, 2016",$6.66,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Pillow Fight, Worst Girls Games",Pillow Fight,Visual Novel
1204,Break Chance Memento,"Feb 12, 2016",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cyanide Tea,Cyanide Tea,Visual Novel
1205,Queen At Arms,"Feb 3, 2016",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Aqualuft Games,Aqualuft Games,Visual Novel
1206,Asdivine Hearts,"Feb 1, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Exe Create Inc.,KEMCO,Visual Novel
1208,Echo Tokyo: An Intro,"Jan 27, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dharker Studios,Dharker Studios,Visual Novel
1211,Buried: An Interactive Story,"Jan 21, 2016",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Bromoco Games,Bromoco Games,Visual Novel
1212,Sickness,"Jan 20, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zetsubou,"Unwonted Studios, Zetsubou",Visual Novel
1213,My Lady,"Jan 14, 2016",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Michaela Laws,Michaela Laws,Visual Novel
1214,Strawberry Vinegar,"Jan 5, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ebi-hime,ebi-hime,Visual Novel
1221,Wild Season,"Dec 7, 2015",$16.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Quickfire Games,Quickfire Games,Visual Novel
1223,Miko Gakkou Monogatari: Kaede Episode,"Aug 16, 2015",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),xinoro,xinoro,Visual Novel
1224,BAD END,"Nov 25, 2015",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Arai Koh Create Office,YOX-Project,Visual Novel
1225,Discouraged Workers TEEN,"Nov 24, 2015",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),YGGDRASIL STUDIO,YGGDRASIL STUDIO,Visual Novel
1226,Gender Bender DNA Twister Extreme,"Sep 1, 2014",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Transcendent Games,Transcendent Games,Visual Novel
1227,The Land Of Lamia,"Nov 23, 2015",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Eddy Games,Eddy Games,Visual Novel
1229,Time Tenshi (2015),"Nov 20, 2015",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Silver Cow Studio,Silver Cow Studio,Visual Novel
1231,Highschool Romance,"Nov 18, 2015",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dharker Studios,Dharker Studios,Visual Novel
1237,Getsuei Gakuen -kou-,"Nov 3, 2015",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Arc System Works,Arc System Works,Visual Novel
1241,Infinite Game Works Episode 1,"Oct 26, 2015",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sakura River Interactive,Sakura River Interactive,Visual Novel
1245,Kagura Douchuuki,"Oct 22, 2015",$13.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),DebonosuWorks Inc.,DebonosuWorks Inc.,Visual Novel
1246,Lucky Rabbit Reflex!,"Jul 22, 2011",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Super63,Super63,Visual Novel
1249,OASE - Other Age Second Encounter,"Sep 16, 2010",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zeiva Inc,Zeiva Inc,Visual Novel
1252,Invisible Apartment 2,"Sep 24, 2015",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Milan Kazarka, Jeroen van Oosten",Vysoko Anime Production,Visual Novel
1254,Black Closet,"Sep 16, 2015",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hanako Games,Hanako Games,Visual Novel
1264,Two Steps Back,"Aug 6, 2015",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kristen Cheely,Kristen Cheely,Visual Novel
1265,Icebound,"Aug 5, 2015",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fastermind Games,Fastermind Games,Visual Novel
1268,Idol Magical Girl Chiru Chiru Michiru Part 1,"Jul 29, 2015",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
1269,Idol Magical Girl Chiru Chiru Michiru Part 2,"Jul 29, 2015",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
1270,Machina of the Planet Tree -Planet Ruler-,"Jul 28, 2015",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Denneko Yuugi,Sekai Project,Visual Novel
1272,How to Take Off Your Mask,"Jul 10, 2015",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ROSEVERTE,ROSEVERTE,Visual Novel
1274,Deadlands Noir - That Old Time Religion,"Jul 3, 2015",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"SmiteWorks USA, LLC","SmiteWorks USA, LLC",Visual Novel
1275,East Tower - Kuon (East Tower Series Vol. 3),"May 14, 2013",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ROSEVERTE,ROSEVERTE,Visual Novel
1276,Area-X,"Jun 16, 2013",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zeiva Inc,Zeiva Inc,Visual Novel
1277,Quantum Conscience,"Aug 26, 2014",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Woodsy Studio,Woodsy Studio,Visual Novel
1278,Tokyo Hosto,"Jun 2, 2015",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Baller Industries,Baller industries,Visual Novel
1279,This Starry Midnight We Make,"Jun 1, 2015",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),CAVYHOUSE,Carpe Fulgur LLC,Visual Novel
1290,Invisible Apartment Zero,"Sep 24, 2015",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Jeroen van Oosten, Milan Kazarka",Vysoko Anime Production,Visual Novel
